Store ID,Store Name,City,Latitude,Longitude,Google Maps Link
store_000066,ARORA ELECTRONICS,Amritsar,31.6280579,74.8748492,"https://www.google.com/maps?q=31.6280579,74.8748492"
store_000078,ANUCOOL AIRCON,Meerut,28.9717109,77.66911970000001,"https://www.google.com/maps?q=28.9717109,77.66911970000001"
store_000716,Inovana,Lucknow,26.8624272,81.0377083,"https://www.google.com/maps?q=26.8624272,81.0377083"
store_000717,BAHADAR CHAND AND CO,Amritsar,31.6297558,74.8759343,"https://www.google.com/maps?q=31.6297558,74.8759343"
store_000718,M/S MANAS ELECTRONICS,Lucknow,26.8732963,80.991919,"https://www.google.com/maps?q=26.8732963,80.991919"
store_000719,SHARMA AGENCIES,Lucknow,26.754603,80.8684705,"https://www.google.com/maps?q=26.754603,80.8684705"
store_000720,AIR CARE,Lucknow,26.852749,81.003061,"https://www.google.com/maps?q=26.852749,81.003061"
store_000721,BAL GIFT HOUSE,Amritsar,31.8598978,74.95389349999999,"https://www.google.com/maps?q=31.8598978,74.95389349999999"
store_000722,BHASIN ENTERPRISES,Amritsar,31.22061699999999,75.771121,"https://www.google.com/maps?q=31.22061699999999,75.771121"
store_000723,BOBBY ELECTRONICS,Amritsar,31.5401545,75.236896,"https://www.google.com/maps?q=31.5401545,75.236896"
store_000724,INITIATIVE DATA SYSTEMS,Lucknow,26.9018828,80.955153,"https://www.google.com/maps?q=26.9018828,80.955153"
store_000748,VISHAL TRADERS,Gorakhpur,26.7605482,83.3729754,"https://www.google.com/maps?q=26.7605482,83.3729754"
store_000749,GANPATI ELECTRO WORLD,Amritsar,31.2896284,75.6261461,"https://www.google.com/maps?q=31.2896284,75.6261461"
store_000750,New Sweeton Electronics,Nadia,23.0814809,88.52915589999999,"https://www.google.com/maps?q=23.0814809,88.52915589999999"
store_000751,GOEL ELECTRONICS,Amritsar,30.6668614,76.29277569999999,"https://www.google.com/maps?q=30.6668614,76.29277569999999"
store_000752,GUPTA ELECTRONICS,Amritsar,31.6288532,74.87671879999999,"https://www.google.com/maps?q=31.6288532,74.87671879999999"
store_000756,MALANCHA APPLIANCES,Kolkata,22.6601266,88.3835854,"https://www.google.com/maps?q=22.6601266,88.3835854"
store_000763,MY ELECTRONICS,Amritsar,31.62868739999999,74.87686939999999,"https://www.google.com/maps?q=31.62868739999999,74.87686939999999"
store_000765,KARUNAMOYEE COOLING CENTRE,Kolkata,22.4848437,88.34200129999999,"https://www.google.com/maps?q=22.4848437,88.34200129999999"
store_000791,DIXIT ENTERPRISE,Faridabad,28.3499664,77.32971049999999,"https://www.google.com/maps?q=28.3499664,77.32971049999999"
store_000792,MOHAN ELECTROVISION,Faridabad,28.3393018,77.3209201,"https://www.google.com/maps?q=28.3393018,77.3209201"
store_000794,MOHIT ELECTROVISION,Faridabad,28.3659648,77.2817195,"https://www.google.com/maps?q=28.3659648,77.2817195"
store_000795,AGGARWAL KIRYANA COMMUNICATION,Faridabad,28.3628369,77.28809609999999,"https://www.google.com/maps?q=28.3628369,77.28809609999999"
store_000797,FINE ELECTRONIC,Gurugram,28.3392731,77.3209049,"https://www.google.com/maps?q=28.3392731,77.3209049"
store_000798,ISHA ELECTROVISION PVT LTD,Gurugram,28.4632085,77.03045589999999,"https://www.google.com/maps?q=28.4632085,77.03045589999999"
store_000799,FINE ELECTRONICS,Faridabad,28.3392731,77.3209049,"https://www.google.com/maps?q=28.3392731,77.3209049"
store_000800,FINE ELECTRONICS,Faridabad,28.3392731,77.3209049,"https://www.google.com/maps?q=28.3392731,77.3209049"
store_000801,ARMAN TELECOM,Faridabad,28.34277,77.32617499999999,"https://www.google.com/maps?q=28.34277,77.32617499999999"
store_000809,BANSAL ELECTRONICS AND GENRAL STORE,Sonipat,28.9597173,77.099113,"https://www.google.com/maps?q=28.9597173,77.099113"
store_000819,GOELA ELECTRONICS,Karnal,29.3961864,76.96920159999999,"https://www.google.com/maps?q=29.3961864,76.96920159999999"
store_000832,VARDHMAN TELECOM,Sonipat,28.99639749999999,77.02743629999999,"https://www.google.com/maps?q=28.99639749999999,77.02743629999999"
store_000833,MADAN ELECTRONICS,Sonipat,28.980767,77.01361399999999,"https://www.google.com/maps?q=28.980767,77.01361399999999"
store_000837,MAHESH TRADING,Karnal,29.6921473,76.97487819999999,"https://www.google.com/maps?q=29.6921473,76.97487819999999"
store_000847,JAIN ENTERPRISES,Delhi,28.5103493,77.2323641,"https://www.google.com/maps?q=28.5103493,77.2323641"
store_000852,KUMAR ELECTRONICS,Delhi,28.6383709,77.0974669,"https://www.google.com/maps?q=28.6383709,77.0974669"
store_000853,AARUSH ENTERPRISES,Delhi,28.5428896,77.25239359999999,"https://www.google.com/maps?q=28.5428896,77.25239359999999"
store_000854,SLG ELECTRONICS,Delhi,28.642504,77.3601545,"https://www.google.com/maps?q=28.642504,77.3601545"
store_000855,SLG ELECTRONICS,Delhi,28.642504,77.3601545,"https://www.google.com/maps?q=28.642504,77.3601545"
store_000856,KUMAR ELECTRONICS INDIA ROHINI,Delhi,28.7118689,77.1158497,"https://www.google.com/maps?q=28.7118689,77.1158497"
store_000857,COOL BIRD ENGINEERS,Delhi,28.6998424,77.1417151,"https://www.google.com/maps?q=28.6998424,77.1417151"
store_000858,VARDHAAN INFRA SOLUTION,Delhi,28.7007529,77.12879939999999,"https://www.google.com/maps?q=28.7007529,77.12879939999999"
store_000861,CHAWLA REFRIGERATION LLP,Delhi,28.6681412,77.2815078,"https://www.google.com/maps?q=28.6681412,77.2815078"
store_000862,HARSH ELECTRONICS,Delhi,28.7746684,77.1738163,"https://www.google.com/maps?q=28.7746684,77.1738163"
store_000863,NEW BERCO ELECTRONICS,Delhi,28.6227575,77.0589959,"https://www.google.com/maps?q=28.6227575,77.0589959"
store_000864,BHARAT ELECTRONICS,Delhi,28.637556,77.05198899999999,"https://www.google.com/maps?q=28.637556,77.05198899999999"
store_000865,OM ELECTRONICS AND ELECTRICALS,Delhi,28.7206653,77.2771035,"https://www.google.com/maps?q=28.7206653,77.2771035"
store_000867,WORLD VOICE RADIO,Delhi,28.6471051,77.21780079999999,"https://www.google.com/maps?q=28.6471051,77.21780079999999"
store_000869,LUXMI SALES,Delhi,28.544561,77.29097229999999,"https://www.google.com/maps?q=28.544561,77.29097229999999"
store_000871,SUPER SALES,Delhi,28.6602,77.2705658,"https://www.google.com/maps?q=28.6602,77.2705658"
store_000872,WALIA ELECTRONICS,Amritsar,31.657623,74.877388,"https://www.google.com/maps?q=31.657623,74.877388"
store_000873,202 CRPF COBRA,Bhubaneswar,18.6972543,82.7926569,"https://www.google.com/maps?q=18.6972543,82.7926569"
store_000877,AEROVISION,Bhubaneswar,20.241241,85.76467099999999,"https://www.google.com/maps?q=20.241241,85.76467099999999"
store_000878,NEW PANKAJ ELECTRONICS,Delhi,28.6066018,77.29544039999999,"https://www.google.com/maps?q=28.6066018,77.29544039999999"
store_000879,PHONEX,Delhi,28.5382456,77.272198,"https://www.google.com/maps?q=28.5382456,77.272198"
store_000880,RAJ ELECTRONICS,Delhi,28.566285,77.1762548,"https://www.google.com/maps?q=28.566285,77.1762548"
store_000881,SUPER ELECTRONICS,Delhi,28.6393713,77.0822695,"https://www.google.com/maps?q=28.6393713,77.0822695"
store_000883,JAIN ENTERPRISES,Delhi,28.5103493,77.2323641,"https://www.google.com/maps?q=28.5103493,77.2323641"
store_000885,MTK ELECTRONIC,Delhi,28.6894466,77.28599129999999,"https://www.google.com/maps?q=28.6894466,77.28599129999999"
store_000886,ELECTRONIC POINT,Delhi,28.7272319,77.0509506,"https://www.google.com/maps?q=28.7272319,77.0509506"
store_000887,SHIVAM ENTERPRISES,Delhi,28.6736073,77.27358989999999,"https://www.google.com/maps?q=28.6736073,77.27358989999999"
store_000888,DABAS ELECTRONICS,Delhi,28.8010615,77.0351586,"https://www.google.com/maps?q=28.8010615,77.0351586"
store_000894,PRAGYA METRO ELECTRONICS,Delhi,28.6886554,77.2921449,"https://www.google.com/maps?q=28.6886554,77.2921449"
store_000895,ANAND ELECTRONICS,Delhi,28.5353212,77.2602816,"https://www.google.com/maps?q=28.5353212,77.2602816"
store_000896,MOBINEX INVERTORS,Delhi,28.7481319,77.1986107,"https://www.google.com/maps?q=28.7481319,77.1986107"
store_000897,MI ENTERPRISES,Delhi,28.6573568,77.2352329,"https://www.google.com/maps?q=28.6573568,77.2352329"
store_000900,RYS ENTERPRISES,Delhi,28.68926919999999,77.2950546,"https://www.google.com/maps?q=28.68926919999999,77.2950546"
store_000901,DEEPAK ELECTRONICS,Delhi,28.65326799999999,77.271717,"https://www.google.com/maps?q=28.65326799999999,77.271717"
store_000902,SUPERTEK ELECTRONICS,Delhi,28.599144,77.081538,"https://www.google.com/maps?q=28.599144,77.081538"
store_000904,RADHEY ENTERPRISES,Delhi,28.6110973,77.33452630000001,"https://www.google.com/maps?q=28.6110973,77.33452630000001"
store_000906,AMBIKA ELECTRONICS,Delhi,28.5481436,77.2533381,"https://www.google.com/maps?q=28.5481436,77.2533381"
store_000908,SHIV SHAKTI ELECTRONICS,Delhi,28.659112,77.23416399999999,"https://www.google.com/maps?q=28.659112,77.23416399999999"
store_000909,AMAN ELECTRONICS,Delhi,28.6268641,77.299801,"https://www.google.com/maps?q=28.6268641,77.299801"
store_000911,SYAL ELECTRONICS,Delhi,28.5882355,77.0810533,"https://www.google.com/maps?q=28.5882355,77.0810533"
store_000912,PAL SAHAB ENTERPRISES,Delhi,28.76931369999999,77.17871389999999,"https://www.google.com/maps?q=28.76931369999999,77.17871389999999"
store_000916,GOYAL ELECTRONICS,Delhi,28.6581944,77.2326004,"https://www.google.com/maps?q=28.6581944,77.2326004"
store_000917,ARCHIE DISTRIBUTOR,Bhubaneswar,20.2986747,85.82333589999999,"https://www.google.com/maps?q=20.2986747,85.82333589999999"
store_000919,KRISHNA ELECTRONICS,Delhi,28.6342727,77.3103766,"https://www.google.com/maps?q=28.6342727,77.3103766"
store_000920,ARCHIE ELECTRONICS,Bhubaneswar,20.4566052,85.8792927,"https://www.google.com/maps?q=20.4566052,85.8792927"
store_000922,SHREE JAI ELECTRONICS,Delhi,28.6836743,77.13464499999999,"https://www.google.com/maps?q=28.6836743,77.13464499999999"
store_000923,VINAYAK ELECTRONICS,Delhi,28.5743115,77.2272741,"https://www.google.com/maps?q=28.5743115,77.2272741"
store_000924,ANIL ELECTRONICS BABARPUR,Delhi,28.6898007,77.2851795,"https://www.google.com/maps?q=28.6898007,77.2851795"
store_000926,SHARMA ENTERPRISES,Delhi,28.7203684,77.2777867,"https://www.google.com/maps?q=28.7203684,77.2777867"
store_000927,KHANDELWAL COMMUNICATION,Delhi,28.6575228,77.11056169999999,"https://www.google.com/maps?q=28.6575228,77.11056169999999"
store_000928,MAYUR ELECTRONICS,Delhi,28.6094552,77.3099965,"https://www.google.com/maps?q=28.6094552,77.3099965"
store_000930,B.K. ELECTRONICS,Delhi,28.644943,77.10410999999999,"https://www.google.com/maps?q=28.644943,77.10410999999999"
store_000931,GARG ELECTRONICS,Delhi,28.5193392,77.2063927,"https://www.google.com/maps?q=28.5193392,77.2063927"
store_000932,GULATI ELECTRONICS,Delhi,28.5401501,77.2579093,"https://www.google.com/maps?q=28.5401501,77.2579093"
store_000935,BALAJI ELECTROMART,Delhi,28.6359623,77.3055631,"https://www.google.com/maps?q=28.6359623,77.3055631"
store_000936,RAZA ELECTRONICS,Delhi,28.7131276,77.27781759999999,"https://www.google.com/maps?q=28.7131276,77.27781759999999"
store_000939,NEELKANTH ELECTRONICS,Delhi,28.6634773,77.2584601,"https://www.google.com/maps?q=28.6634773,77.2584601"
store_000941,SM GADGET DEALS,Delhi,28.5938079,77.0957169,"https://www.google.com/maps?q=28.5938079,77.0957169"
store_000943,CHAUDHARY TRADERS,Delhi,28.6462669,77.1041755,"https://www.google.com/maps?q=28.6462669,77.1041755"
store_000944,MAHAJAN ELECTRONICS,Delhi,28.6510822,77.12503869999999,"https://www.google.com/maps?q=28.6510822,77.12503869999999"
store_000945,RPG ELECTRO,Delhi,28.558376,77.2070391,"https://www.google.com/maps?q=28.558376,77.2070391"
store_000946,BINAYAK ELECTRONICS,Bhubaneswar,20.476195,85.877073,"https://www.google.com/maps?q=20.476195,85.877073"
store_000947,Sanjay Electronics,Delhi,28.6467445,77.2839121,"https://www.google.com/maps?q=28.6467445,77.2839121"
store_000948,BIRAJA ELECTRICAL,Bhubaneswar,20.7677094,86.1535684,"https://www.google.com/maps?q=20.7677094,86.1535684"
store_000949,LADO ENTERPRISES,Patna,25.6363196,85.04922570000001,"https://www.google.com/maps?q=25.6363196,85.04922570000001"
store_000950,Sangeeta,Patna,25.6106848,85.1385743,"https://www.google.com/maps?q=25.6106848,85.1385743"
store_000951,SPH ENTERPRISES,Patna,25.5845013,85.0943508,"https://www.google.com/maps?q=25.5845013,85.0943508"
store_000952,BHARTI TELEVISION,Patna,25.6132819,85.1391714,"https://www.google.com/maps?q=25.6132819,85.1391714"
store_000953,VIMAL ELECTRIC,Patna,28.65785799999999,77.233974,"https://www.google.com/maps?q=28.65785799999999,77.233974"
store_000954,BISWANATH ENTERPRISES,Bhubaneswar,20.2504634,85.8396655,"https://www.google.com/maps?q=20.2504634,85.8396655"
store_000956,Ark Enterprise,Patna,25.6172659,85.0410016,"https://www.google.com/maps?q=25.6172659,85.0410016"
store_000957,BSDS DISTRIBUTORS,Bhubaneswar,20.4672583,85.89368160000001,"https://www.google.com/maps?q=20.4672583,85.89368160000001"
store_000960,CHAKRADHARI ELECTRONICS,Bhubaneswar,20.2568457,85.8334457,"https://www.google.com/maps?q=20.2568457,85.8334457"
store_000988,DURGASHREE ELECTRONICS,Bhubaneswar,20.4507376,85.8924852,"https://www.google.com/maps?q=20.4507376,85.8924852"
store_001080,UMA ENTERPRISE,Howrah,22.5933632,88.1535758,"https://www.google.com/maps?q=22.5933632,88.1535758"
store_001081,SALKIA RADIO,Howrah,22.6015103,88.3464631,"https://www.google.com/maps?q=22.6015103,88.3464631"
store_001083,PRINCE ELECTRONICS,Howrah,22.5681246,88.3241686,"https://www.google.com/maps?q=22.5681246,88.3241686"
